date,price
1904/6/1,12.76
1904/7/1,13.38
1904/8/1,13.93
1904/9/1,14.64
1905/1/1,16.69
1905/10/1,14.62
1905/11/1,14.21
1905/12/1,14.24
1905/2/1,16.92
1905/3/1,16.92
1905/4/1,16.25
1905/5/1,15.04
1905/6/1,14.83
1905/7/1,14.91
1905/8/1,15.08
1905/9/1,14.77
1906/1/1,14.57
1906/10/1,13.06
1906/11/1,13.2
1906/12/1,12.95
1906/2/1,14.31
1906/3/1,13.81
1906/4/1,13.47
1906/5/1,12.98
1906/6/1,13.01
1906/7/1,12.54
1906/8/1,13.33
1906/9/1,13.6
1907/1/1,12.72
1907/10/1,9.81
1907/11/1,9.35
1907/12/1,9.95
1907/2/1,12.46
1907/3/1,11.36
1907/4/1,11.55
1907/5/1,11.28
1907/6/1,11.04
1907/7/1,11.6
1907/8/1,10.86
1907/9/1,10.88
1908/1/1,10.49
1908/10/1,13.94
1908/11/1,15.05
1908/12/1,15.57
1908/2/1,10.21
1908/3/1,10.73
1908/4/1,11.43
1908/5/1,12.17
1908/6/1,12.32
1908/7/1,12.91
1908/8/1,13.61
1908/9/1,13.62
1909/1/1,15.23
1909/10/1,14.01
1909/11/1,13.66
1909/12/1,13.55
1909/2/1,14.43
1909/3/1,14.27
1909/4/1,14.56
1909/5/1,14.7
1909/6/1,14.63
1909/7/1,14.51
1909/8/1,14.54
1909/9/1,14.25
1910/1/1,13.31
1910/10/1,12.68
1910/11/1,12.71
1910/12/1,12.4
1910/2/1,12.87
1910/3/1,13.24
1910/4/1,12.96
1910/5/1,12.79
1910/6/1,12.21
1910/7/1,11.64
1910/8/1,11.96
1910/9/1,12.08
1911/1/1,12.91
1911/10/1,14.22
1911/11/1,15.07
1911/12/1,15.44
1911/2/1,13.34
1911/3/1,13.41
1911/4/1,13.58
1911/5/1,14.11
1911/6/1,14.65
1911/7/1,14.85
1911/8/1,14.4
1911/9/1,13.87
1912/1/1,15.22
1912/10/1,14.43
1912/11/1,14.09
1912/12/1,13.4
1912/2/1,14.86
1912/3/1,15.06
1912/4/1,15.3
1912/5/1,15.07
1912/6/1,14.85
1912/7/1,14.66
1912/8/1,14.79
1912/9/1,14.66
1913/1/1,13.4
1913/10/1,12.87
1913/11/1,12.66
1913/12/1,12.76
1913/2/1,13.03
1913/3/1,12.89
1913/4/1,12.99
1913/5/1,12.75
1913/6/1,12.21
1913/7/1,12.48
1913/8/1,12.93
1913/9/1,13.17
1914/1/1,13.48
1914/10/1,14.27
1914/11/1,14.51
1914/12/1,14.13
1914/2/1,13.86
1914/3/1,13.81
1914/4/1,13.69
1914/5/1,13.98
1914/6/1,14.14
1914/7/1,13.57
1914/8/1,13.8
1914/9/1,14.03
1915/1/1,13.6
1915/10/1,11.15
1915/11/1,11.13
1915/12/1,10.77
1915/2/1,12.72
1915/3/1,12.41
1915/4/1,12.72
1915/5/1,11.87
1915/6/1,11.49
1915/7/1,10.97
1915/8/1,10.99
1915/9/1,10.96
1916/1/1,9.99
1916/10/1,7.02
1916/11/1,6.92
1916/12/1,6.41
1916/2/1,9.31
1916/3/1,8.8
1916/4/1,8.27
1916/5/1,8.05
1916/6/1,7.77
1916/7/1,7.33
1916/8/1,7.08
1916/9/1,7.08
1917/1/1,6.34
1917/10/1,5.81
1917/11/1,5.41
1917/12/1,5.31
1917/2/1,6.07
1917/3/1,6.34
1917/4/1,6.34
1917/5/1,6.21
1917/6/1,6.43
1917/7/1,6.35
1917/8/1,6.26
1917/9/1,6.05
1918/1/1,5.74
1918/10/1,7.57
1918/11/1,7.95
1918/12/1,7.98
1918/2/1,6.03
1918/3/1,6.03
1918/4/1,6.09
1918/5/1,6.42
1918/6/1,6.56
1918/7/1,6.76
1918/8/1,6.97
1918/9/1,7.09
1919/1/1,7.97
1919/10/1,10.07
1919/11/1,9.83
1919/12/1,9.59
1919/2/1,8.04
1919/3/1,8.33
1919/4/1,8.65
1919/5/1,9.3
1919/6/1,9.59
1919/7/1,9.96
1919/8/1,9.34
1919/9/1,9.53
1920/1/1,9.61
1920/10/1,9.59
1920/11/1,9.23
1920/12/1,8.51
1920/2/1,8.92
1920/3/1,9.66
1920/4/1,9.7
1920/5/1,9.2
1920/6/1,9.16
1920/7/1,9.26
1920/8/1,9.01
1920/9/1,9.45
1921/1/1,9.39
1921/10/1,17.87
1921/11/1,21.23
1921/12/1,25.21
1921/2/1,9.87
1921/3/1,10.23
1921/4/1,10.97
1921/5/1,12.12
1921/6/1,12.02
1921/7/1,13
1921/8/1,14.02
1921/9/1,15.83
1922/1/1,22.58
1922/10/1,14.86
1922/11/1,13.4
1922/12/1,12.72
1922/2/1,20.91
1922/3/1,19.85
1922/4/1,19.4
1922/5/1,18.68
1922/6/1,17.24
1922/7/1,16.26
1922/8/1,15.86
1922/9/1,15.36
1923/1/1,12.46
1923/10/1,8.62
1923/11/1,8.65
1923/12/1,8.72
1923/2/1,12.57
1923/3/1,12.37
1923/4/1,11.57
1923/5/1,10.69
1923/6/1,9.99
1923/7/1,9.38
1923/8/1,9.17
1923/9/1,8.98
1924/1/1,9.05
1924/10/1,9.73
1924/11/1,10.32
1924/12/1,10.92
1924/2/1,9.13
1924/3/1,8.99
1924/4/1,8.82
1924/5/1,8.83
1924/6/1,9.04
1924/7/1,9.5
1924/8/1,9.87
1924/9/1,9.81
1925/1/1,11.06
1925/10/1,9.93
1925/11/1,10.02
1925/12/1,9.97
1925/2/1,10.85
1925/3/1,10.29
1925/4/1,9.91
1925/5/1,9.98
1925/6/1,9.91
1925/7/1,9.94
1925/8/1,9.84
1925/9/1,9.84
1926/1/1,10.13
1926/10/1,10.48
1926/11/1,10.63
1926/12/1,10.88
1926/2/1,10.15
1926/3/1,9.46
1926/4/1,9.21
1926/5/1,9.28
1926/6/1,9.73
1926/7/1,10.14
1926/8/1,10.56
1926/9/1,10.72
1927/1/1,10.9
1927/10/1,14.73
1927/11/1,15.22
1927/12/1,15.73
1927/2/1,11.22
1927/3/1,11.48
1927/4/1,11.87
1927/5/1,12.39
1927/6/1,12.67
1927/7/1,13.08
1927/8/1,13.9
1927/9/1,14.82
1928/1/1,15.47
1928/10/1,16.18
1928/11/1,16.99
1928/12/1,16.78
1928/2/1,15
1928/3/1,15.51
1928/4/1,16.17
1928/5/1,16.37
1928/6/1,15.28
1928/7/1,15.11
1928/8/1,15.33
1928/9/1,16.14
1929/1/1,17.77
1929/10/1,17.81
1929/11/1,12.94
1929/12/1,13.29
1929/2/1,17.62
1929/3/1,17.68
1929/4/1,17.35
1929/5/1,17.38
1929/6/1,17.49
1929/7/1,18.81
1929/8/1,19.63
1929/9/1,20.17
1930/1/1,13.94
1930/10/1,16.64
1930/11/1,16.25
1930/12/1,15.99
1930/2/1,15.35
1930/3/1,16.51
1930/4/1,18.22
1930/5/1,17.83
1930/6/1,16.68
1930/7/1,17.03
1930/8/1,17.57
1930/9/1,18.39
1931/1/1,17
1931/10/1,15.3
1931/11/1,16.23
1931/12/1,13.84
1931/2/1,18.9
1931/3/1,19.92
1931/4/1,18.66
1931/5/1,17.48
1931/6/1,17.56
1931/7/1,18.86
1931/8/1,19.04
1931/9/1,16.9
1932/1/1,13.99
1932/10/1,16.06
1932/11/1,16.52
1932/12/1,16.63
1932/2/1,14.27
1932/3/1,14.75
1932/4/1,11.56
1932/5/1,10.46
1932/6/1,9.35
1932/7/1,10.16
1932/8/1,15.8
1932/9/1,17.96
1933/1/1,17.19
1933/10/1,21.95
1933/11/1,22.35
1933/12/1,22.66
1933/2/1,15.06
1933/3/1,14.92
1933/4/1,16.4
1933/5/1,20.99
1933/6/1,24.45
1933/7/1,26.27
1933/8/1,24.81
1933/9/1,24.46
1934/1/1,23.73
1934/10/1,18.58
1934/11/1,18.94
1934/12/1,18.9
1934/2/1,25.25
1934/3/1,23.73
1934/4/1,23.91
1934/5/1,21.29
1934/6/1,21.38
1934/7/1,20.18
1934/8/1,19.23
1934/9/1,18.6
1935/1/1,16.25
1935/10/1,15.68
1935/11/1,17.16
1935/12/1,17.16
1935/2/1,13.82
1935/3/1,11.52
1935/4/1,11.95
1935/5/1,12.45
1935/6/1,12.49
1935/7/1,13.42
1935/8/1,14.64
1935/9/1,15.28
1936/1/1,17.87
1936/10/1,17.47
1936/11/1,17.48
1936/12/1,16.73
1936/2/1,18.65
1936/3/1,18.81
1936/4/1,18.15
1936/5/1,16.58
1936/6/1,16.69
1936/7/1,17.29
1936/8/1,17.25
1936/9/1,17.07
1937/1/1,16.75
1937/10/1,10.32
1937/11/1,9.66
1937/12/1,9.75
1937/2/1,16.77
1937/3/1,16.3
1937/4/1,15.05
1937/5/1,14.13
1937/6/1,13.37
1937/7/1,13.96
1937/8/1,13.91
1937/9/1,11.78
1938/1/1,10.5
1938/10/1,20.84
1938/11/1,20.64
1938/12/1,19.83
1938/2/1,10.79
1938/3/1,10.63
1938/4/1,10.95
1938/5/1,11.93
1938/6/1,13.26
1938/7/1,17
1938/8/1,18.37
1938/9/1,18.95
1939/1/1,18.84
1939/10/1,15.36
1939/11/1,14.56
1939/12/1,13.74
1939/2/1,18.06
1939/3/1,17.45
1939/4/1,14.9
1939/5/1,15.11
1939/6/1,15.04
1939/7/1,15.08
1939/8/1,14.55
1939/9/1,15.77
1940/1/1,13.23
1940/10/1,10.03
1940/11/1,10.36
1940/12/1,10.03
1940/2/1,12.73
1940/3/1,12.27
1940/4/1,12.19
1940/5/1,10.34
1940/6/1,9.3
1940/7/1,9.48
1940/8/1,9.56
1940/9/1,9.84
1941/1/1,10.02
1941/10/1,8.33
1941/11/1,8.01
1941/12/1,7.55
1941/2/1,9.36
1941/3/1,9.39
1941/4/1,9.01
1941/5/1,8.73
1941/6/1,8.95
1941/7/1,9.13
1941/8/1,8.83
1941/9/1,8.61
1942/1/1,7.97
1942/10/1,9.61
1942/11/1,9.47
1942/12/1,9.24
1942/2/1,8.01
1942/3/1,7.87
1942/4/1,7.69
1942/5/1,7.93
1942/6/1,8.5
1942/7/1,8.94
1942/8/1,9.01
1942/9/1,9.23
1943/1/1,9.67
1943/10/1,11.5
1943/11/1,11.48
1943/12/1,12.21
1943/2/1,10.12
1943/3/1,10.35
1943/4/1,10.59
1943/5/1,10.91
1943/6/1,11
1943/7/1,11.3
1943/8/1,10.8
1943/9/1,11.1
1944/1/1,12.65
1944/10/1,14.19
1944/11/1,13.93
1944/12/1,14.09
1944/2/1,12.61
1944/3/1,13.01
1944/4/1,12.83
1944/5/1,13.1
1944/6/1,13.77
1944/7/1,14.23
1944/8/1,14.13
1944/9/1,14
1945/1/1,14.35
1945/10/1,16.84
1945/11/1,17.57
1945/12/1,18.05
1945/2/1,14.67
1945/3/1,14.51
1945/4/1,14.67
1945/5/1,15.02
1945/6/1,15.09
1945/7/1,14.83
1945/8/1,14.93
1945/9/1,16
1946/1/1,19.17
1946/10/1,15.58
1946/11/1,14.64
1946/12/1,14.27
1946/2/1,19.64
1946/3/1,19.48
1946/4/1,21.2
1946/5/1,21.74
1946/6/1,22.12
1946/7/1,21.07
1946/8/1,20.27
1946/9/1,16.96
1947/1/1,13.46
1947/10/1,9.84
1947/11/1,9.6
1947/12/1,9.34
1947/2/1,13.17
1947/3/1,11.94
1947/4/1,11
1947/5/1,10.37
1947/6/1,10.31
1947/7/1,10.68
1947/8/1,10.22
1947/9/1,9.72
1948/1/1,9.02
1948/10/1,7.55
1948/11/1,6.9
1948/12/1,6.63
1948/2/1,8.41
1948/3/1,8.36
1948/4/1,8.75
1948/5/1,8.92
1948/6/1,9.04
1948/7/1,8.51
1948/8/1,7.97
1948/9/1,7.61
1949/1/1,6.62
1949/10/1,6.71
1949/11/1,6.87
1949/12/1,7.13
1949/2/1,6.29
1949/3/1,6.26
1949/4/1,6.24
1949/5/1,6.18
1949/6/1,5.82
1949/7/1,6.16
1949/8/1,6.39
1949/9/1,6.48
1950/1/1,7.22
1950/10/1,7.2
1950/11/1,7.08
1950/12/1,6.95
1950/2/1,7.31
1950/3/1,7.32
1950/4/1,7.35
1950/5/1,7.43
1950/6/1,7.38
1950/7/1,6.68
1950/8/1,6.93
1950/9/1,7.01
1951/1/1,7.48
1951/10/1,9.39
1951/11/1,9.22
1951/12/1,9.59
1951/2/1,7.76
1951/3/1,7.64
1951/4/1,7.85
1951/5/1,7.96
1951/6/1,7.92
1951/7/1,8.28
1951/8/1,8.87
1951/9/1,9.35
1952/1/1,9.97
1952/10/1,10.22
1952/11/1,10.49
1952/12/1,10.85
1952/2/1,9.84
1952/3/1,9.92
1952/4/1,9.97
1952/5/1,10.06
1952/6/1,10.42
1952/7/1,10.69
1952/8/1,10.7
1952/9/1,10.5
1953/1/1,10.86
1953/10/1,9.45
1953/11/1,9.71
1953/12/1,9.89
1953/2/1,10.69
1953/3/1,10.7
1953/4/1,10.06
1953/5/1,10
1953/6/1,9.54
1953/7/1,9.63
1953/8/1,9.61
1953/9/1,9.13
1954/1/1,10.09
1954/10/1,12.02
1954/11/1,12.28
1954/12/1,12.62
1954/2/1,10.26
1954/3/1,10.42
1954/4/1,10.74
1954/5/1,11.06
1954/6/1,11.05
1954/7/1,11.49
1954/8/1,11.7
1954/9/1,11.96
1955/1/1,12.56
1955/10/1,12.03
1955/11/1,12.63
1955/12/1,12.53
1955/2/1,12.7
1955/3/1,12.33
1955/4/1,12.39
1955/5/1,12
1955/6/1,12.35
1955/7/1,12.96
1955/8/1,12.6
1955/9/1,12.89
1956/1/1,12.12
1956/10/1,13.43
1956/11/1,13.35
1956/12/1,13.62
1956/2/1,12.12
1956/3/1,12.87
1956/4/1,13.13
1956/5/1,12.82
1956/6/1,12.85
1956/7/1,13.73
1956/8/1,13.83
1956/9/1,13.54
1957/1/1,13.34
1957/10/1,12
1957/11/1,11.86
1957/12/1,11.97
1957/2/1,12.77
1957/3/1,12.95
1957/4/1,13.22
1957/5/1,13.71
1957/6/1,13.9
1957/7/1,14.12
1957/8/1,13.27
1957/9/1,12.67
1958/1/1,12.49
1958/10/1,17.67
1958/11/1,18.19
1958/12/1,18.51
1958/2/1,12.83
1958/3/1,13.41
1958/4/1,13.79
1958/5/1,14.57
1958/6/1,15.27
1958/7/1,15.78
1958/8/1,16.47
1958/9/1,17
1959/1/1,18.77
1959/10/1,16.68
1959/11/1,16.82
1959/12/1,17.42
1959/2/1,18.04
1959/3/1,18.06
1959/4/1,17.81
1959/5/1,17.55
1959/6/1,16.9
1959/7/1,17.52
1959/8/1,17.37
1959/9/1,16.63
1960/1/1,17.12
1960/10/1,16.43
1960/11/1,16.96
1960/12/1,17.37
1960/2/1,16.45
1960/3/1,16.23
1960/4/1,16.65
1960/5/1,16.72
1960/6/1,17.56
1960/7/1,17.11
1960/8/1,17.3
1960/9/1,16.76
1961/1/1,18.6
1961/10/1,21.96
1961/11/1,22.61
1961/12/1,22.49
1961/2/1,19.74
1961/3/1,20.75
1961/4/1,21.44
1961/5/1,21.8
1961/6/1,21.66
1961/7/1,21.55
1961/8/1,22.27
1961/9/1,22.05
1962/1/1,21.25
1962/10/1,15.7
1962/11/1,16.57
1962/12/1,17.07
1962/2/1,21.21
1962/3/1,20.86
1962/4/1,20
1962/5/1,18.33
1962/6/1,16.03
1962/7/1,16.32
1962/8/1,16.67
1962/9/1,16.43
1963/1/1,17.66
1963/10/1,18.35
1963/11/1,18.16
1963/12/1,18.45
1963/2/1,17.83
1963/3/1,17.7
1963/4/1,18.32
1963/5/1,18.47
1963/6/1,18.26
1963/7/1,17.8
1963/8/1,18.11
1963/9/1,18.4
1964/1/1,18.77
1964/10/1,18.87
1964/11/1,18.89
1964/12/1,18.45
1964/2/1,18.75
1964/3/1,18.85
1964/4/1,18.9
1964/5/1,18.86
1964/6/1,18.53
1964/7/1,19.01
1964/8/1,18.54
1964/9/1,18.66
1965/1/1,18.75
1965/10/1,18.1
1965/11/1,18
1965/12/1,17.67
1965/2/1,18.71
1965/3/1,18.55
1965/4/1,18.59
1965/5/1,18.65
1965/6/1,17.57
1965/7/1,17.38
1965/8/1,17.53
1965/9/1,17.95
1966/1/1,17.81
1966/10/1,13.96
1966/11/1,14.63
1966/12/1,14.65
1966/2/1,17.52
1966/3/1,16.64
1966/4/1,17.03
1966/5/1,16.01
1966/6/1,15.76
1966/7/1,15.67
1966/8/1,14.68
1966/9/1,14.12
1967/1/1,15.31
1967/10/1,18.02
1967/11/1,17.42
1967/12/1,17.88
1967/2/1,15.93
1967/3/1,16.41
1967/4/1,16.81
1967/5/1,17.24
1967/6/1,17.15
1967/7/1,17.48
1967/8/1,17.79
1967/9/1,18.08
1968/1/1,17.71
1968/10/1,18.23
1968/11/1,18.41
1968/12/1,18.49
1968/2/1,16.8
1968/3/1,16.38
1968/4/1,17.45
1968/5/1,17.71
1968/6/1,18.04
1968/7/1,17.91
1968/8/1,17.43
1968/9/1,17.9
1969/1/1,17.65
1969/10/1,16.32
1969/11/1,16.54
1969/12/1,15.76
1969/2/1,17.5
1969/3/1,17.06
1969/4/1,17.39
1969/5/1,17.93
1969/6/1,16.98
1969/7/1,16.17
1969/8/1,16.04
1969/9/1,16.05
1970/1/1,15.76
1970/10/1,15.97
1970/11/1,16.19
1970/12/1,17.55
1970/2/1,15.35
1970/3/1,15.75
1970/4/1,15.37
1970/5/1,13.69
1970/6/1,13.69
1970/7/1,13.85
1970/8/1,14.39
1970/9/1,15.41
1971/1/1,18.12
1971/10/1,17.62
1971/11/1,16.54
1971/12/1,17.4
1971/2/1,18.71
1971/3/1,19.08
1971/4/1,19.61
1971/5/1,19.22
1971/6/1,18.74
1971/7/1,18.48
1971/8/1,18.03
1971/9/1,18.31
1972/1/1,18.01
1972/10/1,17.58
1972/11/1,18.19
1972/12/1,18.3
1972/2/1,18.22
1972/3/1,18.54
1972/4/1,18.56
1972/5/1,18.2
1972/6/1,18.09
1972/7/1,17.79
1972/8/1,18.25
1972/9/1,17.82
1973/1/1,18.09
1973/10/1,13.99
1973/11/1,12.74
1973/12/1,11.62
1973/2/1,17.11
1973/3/1,16.53
1973/4/1,15.89
1973/5/1,15.13
1973/6/1,14.5
1973/7/1,14.33
1973/8/1,13.77
1973/9/1,13.73
1974/1/1,11.68
1974/10/1,7.68
1974/11/1,8
1974/12/1,7.54
1974/2/1,11.27
1974/3/1,11.66
1974/4/1,10.89
1974/5/1,10.41
1974/6/1,10.27
1974/7/1,8.95
1974/8/1,8.46
1974/9/1,7.48
1975/1/1,8.3
1975/10/1,11.32
1975/11/1,11.41
1975/12/1,11.14
1975/2/1,9.32
1975/3/1,9.91
1975/4/1,10.22
1975/5/1,11.09
1975/6/1,11.61
1975/7/1,11.72
1975/8/1,10.95
1975/9/1,10.91
1976/1/1,11.82
1976/10/1,10.54
1976/11/1,10.34
1976/12/1,10.57
1976/2/1,11.94
1976/3/1,11.67
1976/4/1,11.51
1976/5/1,11.18
1976/6/1,11.01
1976/7/1,11.14
1976/8/1,10.93
1976/9/1,11.05
1977/1/1,10.41
1977/10/1,8.7
1977/11/1,8.71
1977/12/1,8.62
1977/2/1,10.08
1977/3/1,9.98
1977/4/1,9.72
1977/5/1,9.58
1977/6/1,9.53
1977/7/1,9.53
1977/8/1,9.21
1977/9/1,8.99
1978/1/1,8.28
1978/10/1,8.51
1978/11/1,7.84
1978/12/1,7.79
1978/2/1,8.16
1978/3/1,8.13
1978/4/1,8.41
1978/5/1,8.75
1978/6/1,8.7
1978/7/1,8.57
1978/8/1,9.07
1978/9/1,8.98
1979/1/1,7.88
1979/10/1,7.11
1979/11/1,7.01
1979/12/1,7.25
1979/2/1,7.57
1979/3/1,7.53
1979/4/1,7.55
1979/5/1,7.25
1979/6/1,7.27
1979/7/1,7.23
1979/8/1,7.45
1979/9/1,7.42
1980/1/1,7.39
1980/10/1,8.86
1980/11/1,9.19
1980/12/1,9.01
1980/2/1,7.61
1980/3/1,6.85
1980/4/1,6.79
1980/5/1,7.15
1980/6/1,7.67
1980/7/1,8.07
1980/8/1,8.38
1980/9/1,8.64
1981/1/1,9.02
1981/10/1,7.83
1981/11/1,8.02
1981/12/1,8.06
1981/2/1,8.76
1981/3/1,9.14
1981/4/1,9.13
1981/5/1,8.86
1981/6/1,8.81
1981/7/1,8.55
1981/8/1,8.54
1981/9/1,7.75
1982/1/1,7.73
1982/10/1,10.01
1982/11/1,10.67
1982/12/1,11.03
1982/2/1,7.64
1982/3/1,7.48
1982/4/1,7.97
1982/5/1,8.09
1982/6/1,7.74
1982/7/1,7.83
1982/8/1,7.97
1982/9/1,9.03
1983/1/1,11.48
1983/10/1,12.38
1983/11/1,11.98
1983/12/1,11.72
1983/2/1,11.75
1983/3/1,12.23
1983/4/1,12.64
1983/5/1,13.09
1983/6/1,13.22
1983/7/1,13.02
1983/8/1,12.43
1983/9/1,12.57
1984/1/1,11.52
1984/10/1,9.94
1984/11/1,10.01
1984/12/1,9.89
1984/2/1,10.59
1984/3/1,10.31
1984/4/1,10.12
1984/5/1,9.86
1984/6/1,9.45
1984/7/1,9.26
1984/8/1,10
1984/9/1,10.03
1985/1/1,10.36
1985/10/1,12.39
1985/11/1,13.33
1985/12/1,14.19
1985/2/1,10.98
1985/3/1,10.95
1985/4/1,11.2
1985/5/1,11.65
1985/6/1,12.1
1985/7/1,12.43
1985/8/1,12.26
1985/9/1,12.09
1986/1/1,14.28
1986/10/1,16.12
1986/11/1,16.78
1986/12/1,17.17
1986/2/1,15.08
1986/3/1,16
1986/4/1,16.32
1986/5/1,16.28
1986/6/1,16.68
1986/7/1,16.28
1986/8/1,16.55
1986/9/1,16.05
1987/1/1,18.01
1987/10/1,17.08
1987/11/1,14.45
1987/12/1,13.77
1987/2/1,18.86
1987/3/1,19.37
1987/4/1,19.45
1987/5/1,19.74
1987/6/1,20.9
1987/7/1,20.81
1987/8/1,21.42
1987/9/1,20.09
1988/1/1,14.02
1988/10/1,12.02
1988/11/1,11.57
1988/12/1,11.64
1988/2/1,14.16
1988/3/1,14.29
1988/4/1,13.39
1988/5/1,12.41
1988/6/1,12.49
1988/7/1,12.22
1988/8/1,11.78
1988/9/1,11.79
1989/1/1,11.82
1989/10/1,14.84
1989/11/1,14.7
1989/12/1,15.24
1989/2/1,11.97
1989/3/1,11.73
1989/4/1,12.07
1989/5/1,12.49
1989/6/1,12.84
1989/7/1,13.43
1989/8/1,14.32
1989/9/1,14.66
1990/1/1,15.13
1990/10/1,14.21
1990/11/1,14.68
1990/12/1,15.41
1990/2/1,14.97
1990/3/1,15.62
1990/4/1,15.7
1990/5/1,16.37
1990/6/1,16.95
1990/7/1,16.81
1990/8/1,15.33
1990/9/1,14.51
1991/1/1,15.35
1991/10/1,22.49
1991/11/1,23.27
1991/12/1,24.33
1991/2/1,17.19
1991/3/1,17.78
1991/4/1,18.58
1991/5/1,18.98
1991/6/1,19.49
1991/7/1,20.14
1991/8/1,21.22
1991/9/1,21.73
1992/1/1,25.93
1992/10/1,22.43
1992/11/1,22.56
